model_id,repository_url,file_path,num_components,num_connections,generic_domain_labels,specific_domain_labels
SmartHome_smart_home_arch_plugin_impl_1.aaxl2,https://github.com/SmartHome.git,SmartHome/smarthome/main.aadl,23,23,SMART_BUILDING,SMART_HOME
SmartHome_smart_home_arch_sensor_unit_impl_1.aaxl2,https://github.com/SmartHome.git,SmartHome/smarthome/main.aadl,15,15,SMART_BUILDING,SMART_HOME
SmartHome_smart_home_arch_smarthome_impl_1.aaxl2,https://github.com/SmartHome.git,SmartHome/smarthome/main.aadl,28,20,SMART_BUILDING,SMART_HOME
SmartThermostatSystem_thermostat_arch_Generator_impl_1.aaxl2,https://github.com/SmartThermostatSystem.git,SmartThermostatSystem/main.aadl,2,2,SMART_BUILDING,THERMOSTAT_OPERATOR
SmartThermostatSystem_thermostat_arch_Temp_sensor_impl_1.aaxl2,https://github.com/SmartThermostatSystem.git,SmartThermostatSystem/main.aadl,3,3,SMART_BUILDING,THERMOSTAT_OPERATOR
SmartThermostatSystem_thermostat_arch_Thermostat_Controller_impl_1.aaxl2,https://github.com/SmartThermostatSystem.git,SmartThermostatSystem/main.aadl,20,22,SMART_BUILDING,THERMOSTAT_OPERATOR
SmartThermostatSystem_thermostat_arch_thermostat_impl_1.aaxl2,https://github.com/SmartThermostatSystem.git,SmartThermostatSystem/main.aadl,56,61,SMART_BUILDING,THERMOSTAT_OPERATOR
StereoCamAADL_StreoCamAADL_vantSystem_with_devices_1.aaxl2,https://github.com/StereoCamAADL.git,StereoCamAADL/StereoCamAADL/properties_set/bus_properties.aadl,97,87,SMART_DEVICE,OTHERS
TCS-ABS-AADL-models_TractionControlSystem_TCS_impl_1.aaxl2,https://github.com/TCS-ABS-AADL-models.git,TCS-ABS-AADL-models/TractionControlSystem.aadl,57,54,AUTOMOTIVE,VEHICLE_CTRL
Tank-Pressurized_fuse_fuse_i_1.aaxl2,https://github.com/Tank-Pressurized.git,Tank-Pressurized/packages/fuse.aadl,2,2,SMART_DEVICE,TANK
Tank-Pressurized_motor_pump_motor_pump_i_1.aaxl2,https://github.com/Tank-Pressurized.git,Tank-Pressurized/packages/motor_pump.aadl,4,4,SMART_DEVICE,TANK
Tank-Pressurized_pressureSwitch_pressureSwitch_i_1.aaxl2,https://github.com/Tank-Pressurized.git,Tank-Pressurized/packages/pressureSwitch.aadl,3,3,SMART_DEVICE,TANK
Tank-Pressurized_switch_switch_i_1.aaxl2,https://github.com/Tank-Pressurized.git,Tank-Pressurized/packages/switch.aadl,3,3,SMART_DEVICE,TANK
Tank-Pressurized_sys_tank_Rev_2_sys_tank_pressurized_complete_1.aaxl2,https://github.com/Tank-Pressurized.git,Tank-Pressurized/packages/sys_tank_Rev_2.aadl,86,77,SMART_DEVICE,TANK
Tank-Pressurized_tank_tank_i_1.aaxl2,https://github.com/Tank-Pressurized.git,Tank-Pressurized/packages/tank.aadl,5,5,SMART_DEVICE,TANK
Tank-Pressurized_valve_valve_i_1.aaxl2,https://github.com/Tank-Pressurized.git,Tank-Pressurized/packages/valve.aadl,3,3,SMART_DEVICE,TANK
TempControlAADL_Scenario_ControllerA_imp_1.aaxl2,https://github.com/TempControlAADL.git,TempControlAADL/packages/Scenario.aadl,49,53,SMART_BUILDING,TEMPERATURE_CTRL
TempControlAADL_Scenario_ControllerB_imp_1.aaxl2,https://github.com/TempControlAADL.git,TempControlAADL/packages/Scenario.aadl,43,42,SMART_BUILDING,TEMPERATURE_CONTROL
TempControlAADL_Scenario_LabControl_imp_1.aaxl2,https://github.com/TempControlAADL.git,TempControlAADL/packages/Devices.aadl,102,99,SMART_BUILDING,TEMPERATURE_CONTROL
TicketMachine_AADLProject_ticketmachine_TicketMachineSystem_with_devices_1.aaxl2,https://github.com/TicketMachine_AADLProject.git,TicketMachine_AADLProject/ticketmachine.aadl,82,62,SMART_DEVICE,TICKET_MACHINE
UAV_AADL_Project_lowLevelSubsystem_LowLevelProcessing_impl_1.aaxl2,https://github.com/UAV_AADL_Project.git,UAV_AADL_Project/packages/lowLevelSubsystem.aadl,158,149,DRONES,DRONE_CONTROL
Using-a-Network-of-Drones-to-Inspect-Structural-Deformations_BaseStation_BaseStat_impl_1.aaxl2,https://github.com/Using-a-Network-of-Drones-to-Inspect-Structural-Deformations.git,Using-a-Network-of-Drones-to-Inspect-Structural-Deformations/Networked_UAV/UAV_SysArch/aadl/product_disasterManagement/BaseStation.aadl,2,2,DRONES,DRONE_CONTROL
Using-a-Network-of-Drones-to-Inspect-Structural-Deformations_DM_Main_DisasterManagementMain_impl_1.aaxl2,https://github.com/Using-a-Network-of-Drones-to-Inspect-Structural-Deformations.git,Using-a-Network-of-Drones-to-Inspect-Structural-Deformations/Networked_UAV/UAV_SysArch/aadl/product_disasterManagement/Software_V2.aadl,11,7,DRONES,DRONE_CONTROL
Using-a-Network-of-Drones-to-Inspect-Structural-Deformations_ES_Main_EventStreamingMain_impl_1.aaxl2,https://github.com/Using-a-Network-of-Drones-to-Inspect-Structural-Deformations.git,Using-a-Network-of-Drones-to-Inspect-Structural-Deformations/Networked_UAV/UAV_SysArch/aadl/product_eventStreaming/Software_V3.aadl,11,7,DRONES,DRONE_CONTROL
Using-a-Network-of-Drones-to-Inspect-Structural-Deformations_UAVNetwork_V1_UAVNetworkC_impl_1.aaxl2,https://github.com/Using-a-Network-of-Drones-to-Inspect-Structural-Deformations.git,Using-a-Network-of-Drones-to-Inspect-Structural-Deformations/Networked_UAV/UAV_SysArch/aadl/product_modelConstruction/UAVNetwork_V1.aadl,9,1,DRONES,DRONE_CONTROL
Using-a-Network-of-Drones-to-Inspect-Structural-Deformations_UAVNetwork_V2_UAVNetworkC_impl_1.aaxl2,https://github.com/Using-a-Network-of-Drones-to-Inspect-Structural-Deformations.git,Using-a-Network-of-Drones-to-Inspect-Structural-Deformations/Networked_UAV/UAV_SysArch/aadl/product_disasterManagement/UAVNetwork_V2.aadl,9,1,DRONES,DRONE_CONTROL
Using-a-Network-of-Drones-to-Inspect-Structural-Deformations_UAVNetwork_V3_UAVNetworkC_impl_1.aaxl2,https://github.com/Using-a-Network-of-Drones-to-Inspect-Structural-Deformations.git,Using-a-Network-of-Drones-to-Inspect-Structural-Deformations/Networked_UAV/UAV_SysArch/aadl/product_eventStreaming/UAVNetwork_V3.aadl,9,1,DRONES,DRONE_CONTROL
Using-a-Network-of-Drones-to-Inspect-Structural-Deformations_UAVNode_UAVNodeComponent_impl_1.aaxl2,https://github.com/Using-a-Network-of-Drones-to-Inspect-Structural-Deformations.git,Using-a-Network-of-Drones-to-Inspect-Structural-Deformations/Networked_UAV/UAV_ObjArch/aadl/UAVNode.aadl,7,4,DRONES,DRONE_CONTROL
Using-a-Network-of-Drones-to-Inspect-Structural-Deformations_UAVNode_Vehicle_UAVVehicle_impl_1.aaxl2,https://github.com/Using-a-Network-of-Drones-to-Inspect-Structural-Deformations.git,Using-a-Network-of-Drones-to-Inspect-Structural-Deformations/Networked_UAV/UAV_RefArch/aadl/UAVNode_Vehicle.aadl,6,2,DRONES,DRONE_CONTROL
Using-a-Network-of-Drones-to-Inspect-Structural-Deformations_UAV_ModelConstruction_UAV_ModelConstructionSystem_impl_1.aaxl2,https://github.com/Using-a-Network-of-Drones-to-Inspect-Structural-Deformations.git,Using-a-Network-of-Drones-to-Inspect-Structural-Deformations/Networked_UAV/UAV_SysArch/aadl/product_modelConstruction/Software_V1.aadl,25,18,DRONES,DRONE_CONTROL
VERDICT_GNC_GNC_Impl_1.aaxl2,https://github.com/VERDICT.git,VERDICT/models/DeliveryDrone_CASE_v0/GNC.aadl,24,30,DRONES,DRONE_CONTROL
VERDICT_GS_GroundStation_Impl_1.aaxl2,https://github.com/VERDICT.git,VERDICT/models/UxAS-VERDICT/GS/GS.aadl,35,36,DRONES,DRONE_CONTROL
VERDICT_HawkeyeUAV_UAVSystem_Impl_2.aaxl2,https://github.com/VERDICT.git,VERDICT/models/HawkeyeUAV_Models_VERDICT/ModelC2/HawkeyeUAV.aadl,103,119,DRONES,DRONE_CONTROL
Vending-Machine-AADL_automat_AutomatSystem_with_devices_1.aaxl2,https://github.com/Vending-Machine-AADL.git,Vending-Machine-AADL/automat.aadl,41,35,AUTOMOTIVE,VENDING_MACHINE
XDL-to-AADL-Open-Tool_FPGA_Library_SLICEL_imp_1.aaxl2,https://github.com/XDL-to-AADL-Open-Tool.git,XDL-to-AADL-Open-Tool/LibGen/FPGA_Library.aadl,97,81,AVIATION,AVIATION_ARMY
XDL-to-AADL-Open-Tool_FPGA_Library_SLICEM_imp_1.aaxl2,https://github.com/XDL-to-AADL-Open-Tool.git,XDL-to-AADL-Open-Tool/LibGen/FPGA_Library.aadl,102,86,AVIATION,AVIATION_ARMY
XDL-to-AADL-Open-Tool_b03_aadl_system_b03_Top_system_imp_1.aaxl2,https://github.com/XDL-to-AADL-Open-Tool.git,XDL-to-AADL-Open-Tool/AADL_Gen/b03_aadl_system.aadl,967,1154,AVIATION,AVIATION_ARMY
aadl-book_use_myproperties_integration_with_units_1.aaxl2,https://github.com/aadl-book.git,aadl-book/eclipse-project/properties/myproperties.aadl,4,0,SMART_DEVICE,AADL_BOOK
aadl-book_use_myproperties_integration_without_units_1.aaxl2,https://github.com/aadl-book.git,aadl-book/eclipse-project/properties/myproperties.aadl,4,0,SMART_DEVICE,AADL_BOOK
aadl-bottle-filling_BottleFilling_BottleFillingSystem_impl_1.aaxl2,https://github.com/aadl-bottle-filling.git,aadl-bottle-filling/BottleFilling.aadl,81,70,SMART_DEVICE,WATER_BOTTLING_STATION
aadl-car-example_CarSystem_MyCar_impl_1.aaxl2,https://github.com/aadl-car-example.git,aadl-car-example/UserInterface.aadl,70,43,AUTOMOTIVE,CRUISE_CONTROL
aadl-car-example_HardwarePlatform_cc_mcu_dual_1.aaxl2,https://github.com/aadl-car-example.git,aadl-car-example/HardwarePlatform.aadl,15,15,AUTOMOTIVE,CRUISE_CONTROL
aadl-car-example_HardwarePlatform_cc_mcu_impl_1.aaxl2,https://github.com/aadl-car-example.git,aadl-car-example/HardwarePlatform.aadl,10,4,AUTOMOTIVE,CRUISE_CONTROL
aadl-car-example_HardwarePlatform_cc_mcu_single_1.aaxl2,https://github.com/aadl-car-example.git,aadl-car-example/HardwarePlatform.aadl,15,15,AUTOMOTIVE,CRUISE_CONTROL
aadl-car-example_SoftwareApps_CruiseControl_impl_1.aaxl2,https://github.com/aadl-car-example.git,aadl-car-example/SoftwareApps.aadl,41,32,AUTOMOTIVE,CRUISE_CONTROL
aadl-examples_FC_FlightController_Impl_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/Phase-2-UAV-Experimental-Platform/UAV/FC.aadl,6,5,AVIATION,FLIGHT_MANAGEMENT_SYSTEM
aadl-examples_FC_FlightController_Impl_2.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/Phase-2-UAV-Experimental-Platform-Transformed/UAV/FC.aadl,6,5,AVIATION,FLIGHT_MANAGEMENT_SYSTEM
aadl-examples_GS_GroundStation_Impl_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/Phase-2-UAV-Experimental-Platform-Transformed/GS/GS.aadl,35,36,DRONES,DRONE_CONTROL
aadl-examples_GS_GroundStation_Impl_2.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/Phase-2-UAV-Experimental-Platform/GS/GS.aadl,35,36,DRONES,DRONE_CONTROL
aadl-examples_Hardware_PCB_clock_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/open-pca/Medical_Device_Platform/packages/Feature_Groups.aadl,88,98,DRONES,DRONE_CONTROL
aadl-examples_Hardware_PCB_i_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/open-pca/Medical_Device_Platform/packages/Feature_Groups.aadl,70,70,DRONES,DRONE_CONTROL
aadl-examples_Hardware_PCB_mp_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/open-pca/Medical_Device_Platform/packages/Feature_Groups.aadl,80,87,DRONES,DRONE_CONTROL
aadl-examples_Hardware_PCB_power_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/open-pca/Medical_Device_Platform/packages/Feature_Groups.aadl,78,82,DRONES,DRONE_CONTROL
aadl-examples_Human_Machine_Interface_HMI_i_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/open-pca/Medical_Device_Platform/packages/Human_Machine_Interface.aadl,36,28,DRONES,DRONE_CONTROL
aadl-examples_MC_MissionComputer_Impl_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/CASE_simple_example/AADL/MC.aadl,70,73,DRONES,DRONE_CONTROL
aadl-examples_MC_MissionComputer_Impl_2.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/Phase-2-UAV-Experimental-Platform-Transformed/UAV/MC.aadl,184,163,DRONES,DRONE_CONTROL
aadl-examples_MC_MissionComputer_Impl_3.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/Phase-2-UAV-Experimental-Platform/UAV/MC.aadl,135,166,DRONES,DRONE_CONTROL
aadl-examples_Operation_Operation_i_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/open-pca/Medical_Device_Platform/packages/Operation.aadl,19,19,DRONES,DRONE_CONTROL
aadl-examples_Peripherals_Sensors_Actuators_i_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/open-pca/Medical_Device_Platform/packages/Feature_Groups.aadl,11,11,DRONES,DRONE_CONTROL
aadl-examples_SW_SW_Impl_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/Phase-2-UAV-Experimental-Platform-Transformed/UAV/SW.aadl,152,127,DRONES,DRONE_CONTROL
aadl-examples_Security_Security_System_cp_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/open-pca/Medical_Device_Platform/packages/Security.aadl,140,186,DRONES,DRONE_CONTROL
aadl-examples_Security_Security_System_i_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/open-pca/Medical_Device_Platform/packages/Security.aadl,138,186,DRONES,DRONE_CONTROL
aadl-examples_Separation_VP_sel4_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/open-pca/Medical_Device_Platform/packages/Separation.aadl,1,0,DRONES,DRONE_CONTROL
aadl-examples_Separation_VP_xen_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/open-pca/Medical_Device_Platform/packages/Separation.aadl,44,42,DRONES,DRONE_CONTROL
aadl-examples_UAS_UAS_Impl_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/CASE_simple_example/AADL/UAS.aadl,91,85,DRONES,DRONE_CONTROL
aadl-examples_UAV_UAV_Impl_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/CASE_simple_example/AADL/UAV.aadl,82,80,DRONES,DRONE_CONTROL
aadl-examples_iPCA_Context_Open_PCA_Context_i_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/open-pca/bless-props/aadl/properties/BLESS.aadl,999,1068,DRONES,DRONE_CONTROL
aadl-examples_iPCA_Context_Other_Medical_Device_imp_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/open-pca/Functional_PCA/packages/iPCA_Context.aadl,1,1,DRONES,DRONE_CONTROL
aadl-examples_iPCA_Control_Panel_Control_Panel_i_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/open-pca/Functional_PCA/packages/iPCA_Control_Panel.aadl,108,133,DRONES,DRONE_CONTROL
aadl-examples_iPCA_Hardware_PCB_iPCA_i_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/open-pca/Medical_Device_Platform/packages/Feature_Groups.aadl,127,147,DRONES,DRONE_CONTROL
aadl-examples_iPCA_Operation_iPCA_Operation_i_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/open-pca/bless-props/aadl/properties/BLESS.aadl,265,317,DRONES,DRONE_CONTROL
aadl-examples_iPCA_Peripherals_iPCA_Fluid_i_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/open-pca/Medical_Device_Platform/packages/Peripherals.aadl,56,60,DRONES,DRONE_CONTROL
aadl-examples_iPCA_Power_Power_i_1.aaxl2,https://github.com/aadl-examples.git,aadl-examples/awas-examples/open-pca/Functional_PCA/packages/iPCA_Power.aadl,24,27,DRONES,DRONE_CONTROL
aadl-gumbo_TempControlSoftwareSystem_TempControlSoftwareSystem_i_1.aaxl2,https://github.com/aadl-gumbo.git,aadl-gumbo/org.sireum.aadl.gumbo.tests/models/temp_control_simple_temp_aadl/aadl/packages/TempSensor.aadl,22,19,SMART_BUILDING,TEMPERATURE_CONTROL
aadl-gumbo_TempControlSoftwareSystem_TempControlSoftwareSystem_isoControl_1.aaxl2,https://github.com/aadl-gumbo.git,aadl-gumbo/org.sireum.aadl.gumbo.tests/models/temp_control_simple_temp_aadl/aadl/packages/TempControlSoftwareSystem.aadl,30,25,SMART_BUILDING,TEMPERATURE_CONTROL
aadl-m2dl-2019_gears_system_digital_part_dp1_1.aaxl2,https://github.com/aadl-m2dl-2019.git,aadl-m2dl-2019/gears_system.aadl,76,66,AVIATION,AVIATION_ARMY
aadl-map-apps_PCA_Shutoff_PCA_Shutoff_System_imp_1.aaxl2,https://github.com/aadl-map-apps.git,aadl-map-apps/map-globals/propertysets/MAP_Properties.aadl,54,36,SMART_DEVICE,MEDICAL_DEVICE_COMMUNICATION
aadl-map-apps_PulseOx_Forwarding_System_PulseOx_Forwarding_System_imp_1.aaxl2,https://github.com/aadl-map-apps.git,aadl-map-apps/map-globals/propertysets/MAP_Properties.aadl,21,12,SMART_DEVICE,MEDICAL_DEVICE_COMMUNICATION
aadl-models_emtest_Dependable_System_Notional_1.aaxl2,https://github.com/aadl-models.git,aadl-models/error-modelv1/errormodeltest.aadl,32,24,AVIATION,AVIATION_ARMY
aadl-models_emtest_Subsystem_Notional_1.aaxl2,https://github.com/aadl-models.git,aadl-models/error-modelv1/errormodeltest.aadl,6,6,AVIATION,AVIATION_ARMY
aadl-models_peterexample_main_i_1.aaxl2,https://github.com/aadl-models.git,aadl-models/error-modelv1/peterexample.aadl,24,14,AVIATION,AVIATION_ARMY
aadl-models_test_foo_bar_1.aaxl2,https://github.com/aadl-models.git,aadl-models/aadlv2/test.aadl,1,0,AVIATION,TESTING
aadl-networking-refmodel_AFDX_PreSynthesis_AFDX_PreSynthesis_i_1.aaxl2,https://github.com/aadl-networking-refmodel.git,aadl-networking-refmodel/Software_Layer.aadl,88,50,SMART_DEVICE,AFDX_NETWORK
aadl-networking-refmodel_AFDX_PreSynthesis_HW_Platform_i_1.aaxl2,https://github.com/aadl-networking-refmodel.git,aadl-networking-refmodel/AFDX_PreSynthesis.aadl,56,34,SMART_DEVICE,AFDX_NETWORK
aadl-networking-refmodel_AFDX_PreSynthesis_Module_i_1.aaxl2,https://github.com/aadl-networking-refmodel.git,aadl-networking-refmodel/AFDX_PreSynthesis.aadl,10,7,SMART_DEVICE,AFDX_NETWORK
aadl-networking-refmodel_Basic_AFDX_Model_Basic_AFDX_Model_i_1.aaxl2,https://github.com/aadl-networking-refmodel.git,aadl-networking-refmodel/lib/AFDX_Properties.aadl,94,50,SMART_DEVICE,AFDX_NETWORK
aadl-networking-refmodel_Basic_AFDX_Model_HW_Platform_i_1.aaxl2,https://github.com/aadl-networking-refmodel.git,aadl-networking-refmodel/AFDX_Model.aadl,56,34,SMART_DEVICE,AFDX_NETWORK
aadl-networking-refmodel_Basic_AFDX_Model_Module_i_1.aaxl2,https://github.com/aadl-networking-refmodel.git,aadl-networking-refmodel/AFDX_Model.aadl,10,7,SMART_DEVICE,AFDX_NETWORK
aadl-networking-refmodel_Software_Layer_Software_Layer_i_1.aaxl2,https://github.com/aadl-networking-refmodel.git,aadl-networking-refmodel/Software_Layer.aadl,18,16,SMART_DEVICE,AFDX_NETWORK
aadl-networking-refmodel_TTE_Model_HW_Platform_i_1.aaxl2,https://github.com/aadl-networking-refmodel.git,aadl-networking-refmodel/TTEthernet_Model.aadl,56,34,SMART_DEVICE,AFDX_NETWORK
aadl-networking-refmodel_TTE_Model_Module_i_1.aaxl2,https://github.com/aadl-networking-refmodel.git,aadl-networking-refmodel/TTEthernet_Model.aadl,10,7,SMART_DEVICE,AFDX_NETWORK
aadl-networking-refmodel_TTE_Model_TTE_Model_i_1.aaxl2,https://github.com/aadl-networking-refmodel.git,aadl-networking-refmodel/lib/AFDX_Properties.aadl,94,50,SMART_DEVICE,AFDX_NETWORK
aadl-qa_CarSystem_carRT_impl_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/requality/AADL-CTS/04-Examples/04_6/CarSystem_4_6/CarSystem_4_6.aadl,6,2,AUTOMOTIVE,CRUISE_CONTROL
aadl-qa_KSU_Isolette_isolette_dual_sensor_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue294/packages/Isolette.aadl,106,102,SMART_BUILDING,THERMOSTAT_DUAL_SENSOR
aadl-qa_KSU_Isolette_isolette_single_sensor_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue294/packages/Isolette.aadl,101,103,SMART_BUILDING,THERMOSTAT_SINGLE_SENSOR
aadl-qa_KSU_Isolette_operator_interface_impl_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue294/packages/Isolette.aadl,9,9,SMART_BUILDING,THERMOSTAT_OPERATOR
aadl-qa_KSU_Isolette_thermostat_dual_sensor_impl_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue294/propertysets/BLESS.aadl,78,84,SMART_BUILDING,THERMOSTAT_DUAL_SENSOR
aadl-qa_KSU_Isolette_thermostat_single_sensor_impl_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue294/propertysets/BLESS.aadl,77,83,SMART_BUILDING,THERMOSTAT_SINGLE_SENSOR
aadl-qa_Nursery_Room_Normal_Operation_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue294/packages/Nursery.aadl,116,113,SMART_BUILDING,THERMOSTAT_OPERATOR
aadl-qa_PositionControl_foo_bar_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue129/position-control.aadl,2,0,SMART_BUILDING,POSITION_CTRL
aadl-qa_RMAAadl_rma_impl_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/po-hi-c/rma/rma.aadl,8,0,SMART_BUILDING,TESTING
aadl-qa_SYSTEM_IMPLEMENTATION_TC1_T_I_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/requality/AADL-CTS/02-Semantic/SC0006/AADL-7.1-L3-L4/01-neg/01-neg.aadl,5,3,AUTOMOTIVE,TESTING
aadl-qa_Sunseeker_Dist_Sunseekercontrolsystem_Type_Dist_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/po-hi-c/sunseeker/sunseeker_dist.aadl,14,0,AVIATION,SCENARIO_PRODUCER
aadl-qa_Sunseeker_Local_Sunseekercontrolsystem_Type_Local_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/po-hi-c/sunseeker/sunseeker_local.aadl,4,0,AVIATION,SCENARIO_PRODUCER
aadl-qa_accessconn_gpses_i_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue194/accessconn.aadl,10,9,SMART_BUILDING,GPS
aadl-qa_accessconn_top_i_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue194/accessconn.aadl,14,8,SMART_BUILDING,GPS
aadl-qa_bug155Logi_SysLog_Imp_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue155/logi.aadl,1,1,AUTOMOTIVE,CRUISE_CONTROL
aadl-qa_bug155PlatSys_Foo_Imp_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue155/platsys.aadl,9,3,AUTOMOTIVE,CRUISE_CONTROL
aadl-qa_bug155Plat_SysComp_Imp_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue155/plat.aadl,1,1,AUTOMOTIVE,CRUISE_CONTROL
aadl-qa_bug155Plat_SysPlat_Imp_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue155/plat.aadl,5,3,AUTOMOTIVE,CRUISE_CONTROL
aadl-qa_connectioninheritance_s_i_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue179/connectioninheritance.aadl,2,2,AUTOMOTIVE,TESTING
aadl-qa_connectioninheritance_se_i_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue179/connectioninheritance.aadl,2,2,AUTOMOTIVE,TESTING
aadl-qa_connectioninheritance_top_i_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue179/connectioninheritance.aadl,9,6,AUTOMOTIVE,CRUISE_CONTROL
aadl-qa_connectioninheritance_top_iext_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue179/connectioninheritance.aadl,9,6,AUTOMOTIVE,CRUISE_CONTROL
aadl-qa_connectiontiming_s_i_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue174/test.aadl,12,5,AUTOMOTIVE,TESTING
aadl-qa_connname_pth_i_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue206/connname.aadl,6,6,AUTOMOTIVE,CRUISE_CONTROL
aadl-qa_connname_src_i_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue206/connname.aadl,1,1,AUTOMOTIVE,TESTING
aadl-qa_connname_top_basic_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue206/connname.aadl,6,3,AUTOMOTIVE,CRUISE_CONTROL
aadl-qa_emv2_issue8_bus_subsystem_i_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-emv2/issue008/embeddednoerror.aadl,5,9,SMART_BUILDING,TESTING
aadl-qa_emv2_issue8_main_i_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-emv2/issue008/embeddednoerror.aadl,35,31,SMART_BUILDING,TESTING
aadl-qa_etef_top_i_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue131/test.aadl,11,11,AUTOMOTIVE,TESTING
aadl-qa_example2_root_impl_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue126/test2.aadl,8,0,AUTOMOTIVE,TESTING
aadl-qa_example_root2_impl_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue126/test.aadl,4,0,AUTOMOTIVE,TESTING
aadl-qa_flowspeclat_src_i_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue205/flowspeclat.aadl,1,1,SMART_BUILDING,TESTING
aadl-qa_flowspeclat_top_basic_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue205/flowspeclat.aadl,6,3,AUTOMOTIVE,TESTING
aadl-qa_issue158_s_i_1.aaxl2,https://github.com/aadl-qa.git,aadl-qa/tests/osate-bugtrack-core/issue158/connectiontiming.aadl,12,5,SMART_BUILDING,TESTING
